,stockCode,maxDrawdownDay,maxDrawdownHour,maxDrawdownMinute,slope,intercept,R^2,p,stdError
68,2348,0.28163265306122454,0.33459357277882795,0.04087193460490461,0.045330634071810545,3.1733092436974792,0.9210104534094052,3.3409135373233107e-19,0.0023467635572982735
69,2862,0.30067243035542746,0.3050119331742243,0.13333333333333333,0.6833278838808251,17.118472268907563,0.9240552305203045,1.778466492651432e-19,0.034630130091315055
70,603825,0.2937976060935799,0.2937976060935799,0.0903994393833216,0.13205210084033614,11.190169747899159,0.9357883728737154,1.2059527444384332e-20,0.006114885661710759
71,301446,0.08160564622849587,0.09412711182622686,0.08013355592654431,0.05589503437738728,21.263114285714284,0.9498464162085373,2.297764524535506e-22,0.002270505352172437
72,603060,0.10569105691056903,0.12165450121654511,0.036386449184441665,0.03581940412528648,6.898803361344537,0.987665408793976,4.0411461885415975e-32,0.0007076211845191801
73,2292,0.24831081081081077,0.28387096774193543,0.08987603305785116,0.12805271199388846,6.420277310924371,0.9332020501509565,2.2713556017481264e-20,0.006056301899944786
74,2293,0.11731843575418983,0.12222222222222218,0.024813895781637736,0.04884003055767761,7.183374789915967,0.9044215249467927,7.115551864117213e-18,0.0028066970712241303
75,603898,0.09230769230769238,0.10576923076923073,0.04660587639311035,0.04666233766233764,8.436806722689079,0.9160119004665334,8.94009876603367e-19,0.002497754913926761
76,300833,0.13180000000000006,0.1577857277348899,0.03700497727764555,0.2758582123758594,39.021692436974796,0.9152589395685424,1.031639109004648e-18,0.014838359397807093
77,2780,0.22820512820512825,0.22820512820512825,0.055773762765121825,0.0816452253628724,11.407383193277312,0.9135933356183643,1.4097812647319482e-18,0.004438671059645087
78,2718,0.21583577712609978,0.21583577712609978,0.08361891706648394,0.09583177998472114,12.095805042016806,0.9331220952850744,2.315341058746101e-20,0.004535306665016076
79,300219,0.10199004975124372,0.10532407407407408,0.05276073619631909,0.02373857906799085,7.4076369747899165,0.9013946997768661,1.1736332264437234e-17,0.0013879453310108715
80,301177,0.10045836516424748,0.12126865671641791,0.041123778501628586,0.07636180290297938,22.889442016806722,0.954719089582486,4.4675912969508574e-23,0.0029398214631940487
81,603022,0.14755959137343935,0.1571268237934905,0.07213930348258697,0.02948235294117645,7.51095294117647,0.9469866976117802,5.5878682969576805e-22,0.0012331265314460087
82,2330,0.14393939393939406,0.14393939393939406,0.07422680412371123,0.021100840336134456,4.302042016806723,0.939040656997995,5.241425330450327e-21,0.0009503918491078824
83,603385,0.11741424802110814,0.12005277044854883,0.04857142857142855,0.02530435446906035,6.50215462184874,0.9476427000400789,4.577023995271011e-22,0.001051445057340913
84,2171,0.09319371727748696,0.10937499999999989,0.03675675675675674,0.079096256684492,6.679117647058824,0.9749719606674511,3.357210503016667e-27,0.00224025932018931
85,603716,0.21542803386641587,0.2241860465116279,0.08951965065502186,0.08455492742551567,7.33207899159664,0.9765871270067861,1.1536838674471653e-27,0.0023143859753957468
86,2054,0.21156373193166889,0.21156373193166889,0.05826771653543295,0.042690603514132945,5.397722689075629,0.902417423200211,9.927830247533799e-18,0.0024816453129756244
87,2613,0.12526997840172788,0.132762312633833,0.06060606060606056,0.014901298701298703,3.9896285714285713,0.9013991736173541,1.1727788067377352e-17,0.0008712260064975253
88,3003,0.14638609332113448,0.1510464058234759,0.08921568627450982,0.03953353705118411,9.21778487394958,0.9769724266093328,8.845079884383892e-28,0.0010729355058533045
89,603183,0.1551724137931034,0.15879828326180262,0.05555555555555545,0.016510160427807476,3.7915529411764712,0.9103566675437381,2.543345669092758e-18,0.0009158608860861141
90,300592,0.1336898395721924,0.15331010452961666,0.0806349206349206,0.1307035905271199,12.293361344537814,0.9327366262173474,2.5388375312009044e-20,0.006204722130211413
91,300387,0.15273477812177488,0.17404426559356123,0.07248018120045306,0.04569258976317798,7.802072268907563,0.9031172332653709,8.844735161414699e-18,0.0026455866237678565
92,2547,0.24653312788906018,0.2798232695139912,0.08426966292134835,0.06990084033613447,3.827959663865545,0.9310945648865034,3.7375838115498697e-20,0.003361532013488446
93,300464,0.17686170212765948,0.20742637644046086,0.08035714285714286,0.06523636363636365,4.735658823529412,0.9692262517670968,9.188439738128549e-26,0.0020549079370794556
94,810,0.06010928961748639,0.06929510155316598,0.012626262626262581,0.03403544690603514,7.167179831932773,0.9644765279304139,9.153856469949774e-25,0.001154697805745374
