,X(negative),Y(positive)
0,0.09348528174883207,1.9244334338743196
1,0.7914027744471105,1.7862572543489479
2,0.5583220396366221,1.070933350992029
3,0.2246035055577388,1.2581305715459739
4,0.03616527108806617,1.531039423754236
5,0.8652296328341836,0.4847291235965501
6,0.3255938867230827,1.8099218757986832
7,0.965163040901533,1.316340573532832
8,0.7952785759133407,0.6767714193543816
9,0.18264890384594015,0.8727259753006424
10,0.4046735507502781,3.5470080927805276
11,1.5121886118130063,0.3774058907288197
12,0.48201443247150205,1.4814433871796049
13,0.37526781566452305,3.0105909348343993
14,0.5553405317125437,0.1282730060615578
15,0.5434552839534575,1.9149886969613228
16,0.33202910159478655,1.1654955049418958
17,0.2254041297935156,0.6214576809621032
18,0.2816328568187019,0.8909743589743525
19,0.3895157703653336,3.566318130247328
20,0.4615647832993004,2.5440989335148627
21,0.33138098479691674,0.0033228953936907672
22,0.10227274790106759,1.463363739505327
23,0.19744321255937744,2.033374198139565
24,0.597299612866436,0.18704878443113993
25,0.6787848003289596,1.6931842340776782
26,0.6068033309126403,0.0239187571067172
27,0.19159140651542153,1.6180031045036989
28,0.007698048587409019,0.7723591426628073
29,0.38894000808806983,1.7854997697840391
30,1.415535878853951,1.3228626368456355
31,0.5353336623158966,1.5746959245667462
32,0.45644028289353145,1.4572437768991504
33,0.26703844838147656,2.00962601729501
34,0.0734386393257428,0.675300945521702
35,0.6233784510493803,2.46739994785776
36,0.7633066877664365,0.3159820754713246
37,0.6640018870560205,0.04505337116606817
38,0.10102015531569655,1.60923741409201
39,0.03863957916817056,3.2773890839304882
40,0.7903195857637069,1.4621261900018225
41,0.8324254853329431,0.04349682475342629
42,0.10257670172833842,2.066176123702945
43,0.019921449002530085,0.33460618010851795
44,0.23742125424499094,0.9597630937379397
45,0.8783696875106276,1.9864702435543409
46,0.5221873455452406,0.30656519783910546
47,0.16887792547405586,0.5399091542205632
48,0.44233388959100567,0.98414641763448
49,0.5344327688436551,2.866912684323133
50,0.028043043355945794,1.5834101778625218
51,0.5639750242255644,1.6017669031915218
52,0.8206274268550938,0.15531481716031514
53,0.5606893082671506,1.41854242133641
54,1.1011456384460916,0.35820985398157185
55,0.34867852425498325,0.3855570955543038
56,0.08874040566704006,2.0957349593790107
57,0.9917566721551746,3.516278864421798
58,0.9279464418188216,1.1721385998878213
59,0.018163026760998964,0.9942422060180526
60,0.6885884162339222,0.0456472035753648
61,0.18694367343985718,0.30558532216330797
62,0.19413707785407797,2.484242032240949
63,0.07624497821222383,0.07194682874611974
64,0.13812934484587153,0.44747629736139277
65,1.223033188935694,2.542361399655849
66,0.2577203915085125,1.6173467355493887
67,0.46767079307109205,0.14860094973689536
68,0.25791475403541814,1.2238274060761125
69,0.3629223485711917,2.875882969763432
70,0.1080711816438128,1.4396791496038188
71,0.5894143391750499,1.434499299969601
72,0.0929774628510009,1.3198289960461016
73,1.0531732777542382,0.1788183563993831
74,0.21585203915493217,2.388435457116783
75,0.5980726835231432,1.0872009876078044
76,0.4964604950838995,1.186323225809824
77,0.3031959191543085,1.5447915320761179
78,0.010809105022692469,1.7075053121755968
79,0.6638302720770233,0.6707655692304988
80,0.008013887086142929,0.8338345837282354
81,0.01296053405128581,3.589446779968164
82,1.191082890147934,0.3702819703129547
83,0.13388629525394108,3.143789309735244
84,1.3479202188935646,0.21509352388903974
85,0.5403344333004542,0.3602673952044072
86,0.22384713587876792,0.6082293221835701
87,0.14884751732763546,2.396241920619576
88,0.44583001896836844,1.9672397968549211
89,0.7550633298660012,0.6114299700177449
90,0.03078994064737183,0.5091476473107723
91,0.13307226335434066,1.0978400538456803
92,0.017720124824086806,2.5463868322829315
93,0.46353597322922757,1.5441224347036935
94,0.49806800457523404,1.207600177715598
95,0.41400628672690376,0.5294150278158738
96,0.06878528756185079,1.6896853250575046
97,1.6092494851561887,0.3345025243369177
98,0.05944660069787092,1.3575677294761523
99,1.5986071560954338,0.33059159774658925
100,1.02133209748206,1.8265979974186823
101,0.470029317194405,2.045016372441563
102,0.3477794805096806,0.03739090153214058
103,0.04324524840060193,0.10902186765393858
104,0.7997147835669152,2.0119973651347687
105,0.09013548462472534,1.9043456637691927
106,0.6265565845179444,1.8171880735441532
107,0.3373782219471589,0.0028460269557597797
108,0.8432233653662817,2.966107609099931
109,0.04551664745258519,1.4240522901108228
110,1.013789301718939,1.1942503709842869
111,0.43413348812264924,0.9282490957443854
112,0.004873637565420115,1.944032803581394
113,0.3300003463377112,1.2721354834019756
114,0.6805530813200724,1.7446639724721982
115,0.7636850209400274,1.0418764749404887
116,0.8885374203539971,1.2385880692044582
117,0.12782337519753872,1.758517632156968
118,1.2024371087104784,0.041398801686820766
119,0.7160739673185658,3.3846220469026425
120,0.03250525703126284,0.9875219610843973
121,0.021632222026621423,0.5397939063340954
122,1.0223418968214775,2.0122955623899856
123,0.04958532912454283,0.6699528982839872
124,0.530942712006858,1.601841430690416
125,0.27339487014429764,3.3156782106423934
126,0.4734745252396233,1.6350024724144225
127,0.013964078115452897,2.3863951506098044
128,0.9942139080597763,1.0388961916914048
129,0.41548220479100306,0.11711883940272513
130,0.07016025493778957,1.7829798101798258
131,0.15174936495777583,0.9706152145659993
132,0.6577368497257641,0.9780538746068639
133,1.3234512164140055,0.6935790694276818
134,1.120863847482972,1.5866255795151736
135,0.06168079615843836,0.0576447828418885
136,0.8171085032016024,1.2924153291728044
137,0.38238033242663494,1.472914526510383
138,0.5640171731739065,1.9979314232096284
139,0.2212804223323925,0.47366209023988426
140,0.005956168517898718,0.646539092603793
141,0.19972557126897042,0.3750601373060316
142,0.6091657343895848,3.5403205162008278
143,1.1658310950177984,1.4523744194885848
144,0.192571183348334,1.9761419000383451
145,0.19230452523489514,1.6766267736786902
146,0.7343918903529721,1.388577325295174
147,1.04074796286465,0.6280246050559182
148,0.2059280594698057,0.4833060897688652
149,0.15100818708531719,2.3342776601019337
150,0.2887994891148827,0.24900358495277114
151,0.05091496230912089,0.8305687769193736
152,0.11294898276525113,1.4631143995695026
153,0.788279791779299,0.45836465418258454
154,0.46447509868332887,2.6954971167434194
155,0.39361869593493554,2.6151911937301002
156,0.6665015509917606,0.16170781743696164
157,0.014381942836703002,2.0361299249443174
158,1.8641679575871042,2.4704496024903735
159,0.5685675000866321,0.46016428133182746
160,0.9276987156898546,1.5657715884468595
161,1.441861166358197,0.21455757049925867
162,0.7827993892394053,0.34883292869133764
163,0.6454492835610594,0.05246967804116775
164,0.047643936001093186,1.7070974466959485
165,0.6537413800779944,2.4314213802875155
166,1.4600660522394113,1.4143748739586022
167,0.6981687134480009,0.13853852217935647
168,0.6728649962416746,1.8238857678638298
169,0.6883337007490823,0.4853530971241836
170,0.27039549393700335,0.7174674868826235
171,0.40761339646531125,3.113446997154488
172,0.7079302236467185,0.7482251137312296
173,0.46371945452125085,2.0951305625364127
174,0.21379772116099927,1.0691276000207786
175,0.10278994328836871,1.077354542648535
176,0.13828480440272725,2.312373454872838
177,0.17035001387412343,1.5688276898656537
178,0.2876592973487475,0.014317476879574059
179,0.8268563754384017,1.5816892925193011
180,0.49903145395807974,1.5834383728680281
181,0.8808461592390635,0.7977311802254724
182,0.4325259032423673,0.9440746619938505
183,0.16945745212903068,1.4072041742022583
184,0.3430580114558313,0.941889621193697
185,0.4251888123609773,2.4851004136903887
186,0.4329419006126362,0.587028175187094
187,0.4742669738774646,1.4021040367443904
188,0.5882969458210546,1.8014567989376777
189,0.05255400568835852,1.8761083695154201
190,1.585119046234776,2.1663431596670697
191,0.4447810005093021,1.8867304378361907
192,0.1844711407647892,0.880250801742322
193,1.3910892649086852,0.1993965711707652
194,0.3536036220955474,0.30747622186976586
195,0.5719870546886666,0.04629992481766199
196,0.7903704872817782,1.397995146312846
197,0.1041742200500727,1.3699700486361248
198,0.32255765264318426,2.6980592827527374
199,0.8389807005614361,0.6735373222855959
200,1.0617832434526977,1.758126700542705
201,0.16120978928467086,0.09830122212621561
202,0.11036144039103683,3.1580721655347137
203,0.6824493145540987,0.6813008120887352
204,0.4637091982847985,1.649636943515388
205,1.1481490208125313,3.083237214703267
206,0.31272271310829214,0.44396226444451936
207,0.7024082745970578,2.3218109527892103
208,0.2670503409701489,0.6364344030082729
209,1.0175774544303067,0.3668119210792021
210,0.08414895463137347,2.0327655256215476
211,0.2845532230950787,1.2115046081777066
212,0.3647149304805563,0.5462800528473563
213,0.2306129582462704,1.604737292973814
214,0.4000096049240038,2.868884107405101
215,1.124086896861864,2.971199271247127
216,0.3108401990233312,1.0858002732823304
217,0.15456075919444848,1.6971622455274549
218,0.6265954441414341,0.81702018484033
219,0.45450541087478763,0.15754149682612556
220,0.14241296519224905,0.6290196296332962
221,0.4599674703209724,3.1710060403830362
222,0.7159702275022566,0.5723913678169262
223,0.4269172486378924,0.7787506982308015
224,0.49657820377132306,2.3625879213947942
225,0.4574051238162787,0.15780225737782047
226,0.0025913284306236326,0.11577118868787956
227,1.0884716998775728,2.905516390997033
228,0.41457842119723537,1.4177588769914122
229,0.312472915910476,1.627719132224188
230,0.6000917575338577,0.24872827828928853
231,0.7856179492819647,2.0779712786349522
232,0.7891242423145812,0.22082731707617456
233,0.0966493494522643,2.164214974273867
234,0.2644156520352146,0.6314341998917288
235,0.4131991678462874,0.15526621710531677
236,0.06199111868388976,1.2088903645925213
237,0.2077777079118949,0.36068767703970345
238,0.9041999530705782,4.426248920700019
239,0.9368624845293946,1.902467513645573
240,0.4070534842027247,0.03045811395874729
241,0.18679922183046505,1.9144552199778262
242,0.45045539119529865,0.04808566228040712
243,1.217604595743877,1.0097250687367427
244,0.22092314083003572,2.4680175979105172
245,1.0636775732644257,0.5230549131522017
246,0.7916942127125872,1.758966262956213
247,0.04923149057128933,1.7670588580052469
248,0.06230814324705699,0.9065722376686645
249,0.12480848150235142,2.1476799514866007
250,0.17645405722266255,0.11947794453591588
251,0.10802479246226236,3.1532270717136623
252,0.11224020068446149,0.9064144892804543
253,0.46460177754023513,0.027618251252122743
254,0.6236752497780189,2.264215580631535
255,0.1328035914310596,0.028626802251877113
256,0.5053745724425868,3.0769026375582427
257,0.6113967916573614,0.07963375543772824
258,0.8247379896271082,1.4352875219340202
259,0.2899304739982144,0.35258117591972976
260,0.8333508213663827,0.8160772333148776
261,0.013664443087330929,3.6833977406359737
262,0.27534247023697184,1.1297800088871286
263,1.0059928440894044,0.5626136401267002
264,0.36074304951764036,1.7704507946433838
265,0.8326471221090089,0.3039628619330301
266,0.13561742288722087,2.543002885557629
267,1.5013557009797611,0.21424050772688744
268,0.6084822648314793,0.15353021758732038
269,0.3775631961100257,0.09709242050518078
270,0.050858505454045376,2.5618836324583167
271,0.8064018882483782,1.3700222413871366
272,0.0840561027642869,0.31512686668785034
273,0.2574481412555023,0.3555608006899363
274,0.5615287549362257,3.468156688302847
275,0.10492734977596964,0.5721529968930732
276,0.6768950196037172,3.0619012542479083
277,0.1787761564643975,1.1395922401677514
278,0.8482178049620779,0.9606307566380233
279,0.1414287239493044,1.1411473759769029
280,0.5324971419675334,1.8184592392749908
281,0.1903745871316595,1.3660036493805578
282,0.38960015750027743,1.5521218010486812
283,0.1599848717604907,0.23584127284290266
284,0.5941481611171902,2.5305353520137817
285,0.03213882641093449,1.5638520552277573
286,0.6414041130876532,1.194967432081254
287,1.0427928896303655,0.24805914102190876
288,1.1874238662766656,1.7042071272560604
289,0.7970818884129328,0.3107058187608246
290,0.24800889246726673,0.9138050522170823
291,0.18184765634633038,1.807981092676407
292,0.6316787981106035,2.4336881344680754
293,1.9401120789458108,1.769414231546732
294,0.4541407091979236,1.0083917577719064
295,0.13081437857703196,1.2454423272643875
296,1.2893039454908206,1.1084647063959487
297,0.863981155111455,2.784527827470543
298,0.20188899560924242,1.010663162891805
299,0.015820523488282265,0.245296755424023
300,0.19103648853038685,1.8551042096264003
301,0.8716608310212278,0.21198121814053372
302,1.1157503053621916,1.3122858595328708
303,0.16482278794022157,1.729723648489246
304,0.38961806854418507,0.9881012316502631
305,0.7377738870718447,1.1880523384171433
306,1.3013709923873644,0.41778173402506086
307,1.4054373365740604,2.7417515547334275
308,0.1311981744615142,0.2909166114029124
309,0.18475646274941535,1.266204635243565
310,0.4056787826835,1.4470557527036898
311,0.6266011026175914,0.7930755698229093
312,0.32746771880230097,0.7908547525776584
313,0.10866972405395042,2.9963117618446042
314,0.21338225803216943,1.8469038878384545
315,0.7700673540651007,0.026929379247127443
316,1.063740686274029,0.3560411449451303
317,0.5168133651454032,2.079050038581504
318,0.4892503981675445,2.326971571255598
319,0.6217630928073725,0.2372722863428326
320,0.4172823735237441,3.4158563315991604
321,0.23727104972784396,1.2412342433890318
322,0.3988407341517938,0.9739606880543763
323,0.22343945844792926,0.7075201888901508
324,0.5551225148512287,0.25398791806388255
325,0.2335671853610066,2.7686708614345155
326,0.8963003152355424,0.38264169900657424
327,0.6358278386898188,0.04288811021941642
328,0.8105311279404136,2.121287567662619
329,0.7135229079851753,0.9962609463211692
330,0.9932093343861844,1.5256171451997733
331,1.2728957607871971,2.066526019999934
332,0.038521778604505647,1.0540750846104896
333,0.26812968978493673,0.7212158937613978
334,0.47316449278203826,2.5277430054906027
335,0.1748382623429078,0.6765540269597525
336,0.3548080227867317,2.0863732361665366
337,0.22812691669316965,1.2948084551045673
338,0.3363598039800526,1.1340877214098632
339,1.5907524102756694,1.3319591088201093
340,0.5390132103214127,2.3172329048176574
341,0.08146421739384643,0.1834909750040595
342,0.5601092267452117,0.9106319656978933
343,1.2644836658459329,1.42037723113269
344,0.2864594119857948,0.03671061815894511
345,0.6770524119627848,2.924070537159337
346,0.5646654547406998,0.7330311188838033
347,0.5136069226973287,0.8710634486476122
348,0.937593763522464,0.9054775206779749
349,1.3643296250517305,0.7418485287311426
350,0.6069819470026949,1.1680712579736767
351,0.2805073684057947,0.641447208154208
352,0.6682212937703482,2.8269076345852815
353,0.2534066575438335,1.0145077720950817
354,0.8684363367146092,0.5862644077426901
355,0.1394242172984801,3.006381490168161
356,0.7038224992768397,0.2558488376069354
357,0.15435813035173332,0.1698419930763066
358,0.15923158132661608,0.4416904081743022
359,0.0009959832427018547,2.8526885426403004
360,0.5183833631746112,0.499258538977233
361,0.41695417359773673,4.998310936874851
362,0.6356891580697946,0.41279267382300994
363,0.002189594603370114,0.7517797977692958
364,0.3457196650232121,3.0908780493861405
365,0.36817089143475956,0.8500318807381162
366,0.07882274453319596,0.06178444038557018
367,0.22276897750390748,1.901395846215387
368,0.19051534804162662,1.542380692653624
369,0.5357213266417463,0.7814371050683123
370,0.29074120476409376,1.6250934446094287
371,0.6000187908652463,1.913489203199904
372,1.6402252507120025,0.32810931190564374
373,0.4634008786435524,0.16724718900556138
374,0.10533952671819068,2.689839459602009
375,0.052320531711401524,1.546977257176201
376,0.4708661492265852,0.9363666771461886
377,0.5207341601738699,1.9592163927265283
378,0.2986600859294634,0.9402225064361956
379,1.0538459597773508,0.14493707306639989
380,1.0651218517852508,1.2915106529620473
381,0.08144851423209726,2.9451667368095586
382,0.585789325812283,0.3467165218676398
383,1.185863980807465,1.0674463800718528
384,0.16503276788466575,2.264928323480412
385,0.03763423265004107,0.3191029215552723
386,0.19646622475682354,2.6961200155514176
387,0.2855987211013925,0.0009223026874961924
388,1.1669689765784181,0.1773981958065129
389,0.15310418170057394,1.4999581840810843
390,0.4831478273358153,2.4041448337865354
391,0.13001254834904444,2.86705000432007
392,0.41616658664045436,1.1269423948457027
393,0.5582078936991164,2.4215278728276295
394,0.22100652740011176,0.4663199480794303
395,0.6308008367176423,1.5143526673629262
396,0.0816077467252671,3.4112318457081936
397,0.2621807989104615,0.6571707028383542
398,0.8364686139500496,0.8562811611120662
399,0.23360550280305958,2.480816871307657
400,0.23411829411947802,0.23282947861088488
401,0.6115244263071256,0.08148349378017877
402,0.2008144567476863,2.411092278574841
403,0.6767767380438116,1.4059534301820817
404,0.19962976254912462,1.3174673902683833
405,0.89522375543152,0.13922112269008144
406,1.0487211496740778,2.116856756623036
407,0.19192392347094722,0.06488626700000516
408,0.12220026416679891,2.1051312216681843
409,0.9181856013925127,3.1195946006455593
410,0.0687243068362984,1.2010900764190309
411,0.5317871028336968,1.6670712448024256
412,0.4425062074045625,1.7836846120565275
413,1.0746933680296709,0.6510008379004952
414,1.1767333935351354,0.4118382317181455
415,0.14056895793479113,1.5999948354732656
416,1.493894843951114,1.1457108043804016
417,1.1622814174533969,2.028986033543275
418,0.5922694478217354,1.484661610306905
419,0.8004240777299705,1.2270928698158778
420,0.4774826610122912,0.323641295889492
421,0.8797943373926865,0.4454268744169681
422,0.8965221098621607,1.968304528557813
423,0.5373393635412927,0.13689714330924838
424,0.38100663253046324,1.0716138375423718
425,0.018342357090961568,2.6069855715087953
426,0.20414784674568556,1.4303513763522064
427,1.0764162389527532,3.7707463261657708
428,0.1314365173326582,0.437559302535513
429,0.0659479465694476,0.48007974444521995
430,1.0641772029791066,1.7615215311110883
431,0.5642753312244081,1.8279160997958714
432,0.7789533675706837,1.7798480112222628
433,0.6078110988572564,0.21824076387798938
434,0.27129325208642047,1.5114579756564206
435,0.32161333489359817,1.6022190528781324
436,0.9756028442284338,0.7929025571054124
437,0.5269130900321465,0.21065822675557724
438,0.1611715277382677,1.5839544762782463
439,0.4493841314729242,1.6020554574584438
440,0.14037624518949032,2.194843810323405
441,0.8959757579013594,1.2259782983608185
442,0.23267293770559233,0.26437352812665615
443,0.12967030894445156,1.6072232492333578
444,0.48714320682511564,1.4261338873664928
445,0.38963814709341515,0.778273303124197
446,0.9550385375435081,1.7177893599364757
447,0.030042822825450222,1.3031406079127366
448,0.9010875874667004,1.1854465291458833
449,0.5072438986099969,0.9032505647767004
450,0.7400407614525599,1.3267337145493785
451,0.2877819156609526,2.3687051255101053
452,0.170653268713902,0.5063469995170448
453,0.34220499781005753,3.41512076579848
454,0.1833767226082443,0.8426740969601704
455,0.18691719904543172,1.0561655155980234
456,0.33979075817877974,0.04909122018014726
457,0.47692489427312007,3.6816424902481173
458,0.2949157510496504,0.7818143170498136
459,0.9423265785582583,0.34571406957386336
460,0.04542824441342837,2.5688299784543793
461,0.5298373039046469,0.1667227550418833
462,0.15189687381946657,2.44262119408131
463,0.7987679664918697,2.808177836374013
464,0.49666005468715807,1.082678325405727
465,0.12697548313029405,1.7102857481787235
466,0.2055599542535368,0.8082437571329563
467,0.45635345044943176,1.5455328748408528
468,0.9234167814599543,2.6681644390103747
469,0.7446191798242903,1.2026709186270879
470,0.0045057961038625265,0.030262318617386697
471,0.1656817871248758,1.934710640478745
