,X(positive),Y(negative)
93,3.589446779968164,1.191082890147934
94,0.3702819703129547,0.13388629525394108
95,3.143789309735244,1.3479202188935646
96,0.21509352388903974,0.5403344333004542
97,0.3602673952044072,0.22384713587876792
98,0.6082293221835701,0.14884751732763546
99,2.396241920619576,2.2603067860069426
100,2.0386098023618673,0.44583001896836844
101,1.9672397968549211,0.7550633298660012
102,0.6114299700177449,0.03078994064737183
103,0.5091476473107723,0.13307226335434066
104,1.0978400538456803,0.017720124824086806
105,2.5463868322829315,1.8468702196659132
106,1.2140478508701427,0.46353597322922757
107,1.5441224347036935,0.49806800457523404
108,1.207600177715598,1.0726255589061047
109,1.2180477727214247,0.41400628672690376
110,0.5294150278158738,0.06878528756185079
111,1.6896853250575046,1.6092494851561887
112,0.3345025243369177,0.05944660069787092
113,1.3575677294761523,1.5986071560954338
114,0.33059159774658925,1.02133209748206
115,1.8265979974186823,1.9421651117065462
116,2.453473671577415,0.470029317194405
117,2.045016372441563,0.3477794805096806
118,0.03739090153214058,0.04324524840060193
119,0.10902186765393858,0.7997147835669152
120,2.0119973651347687,0.09013548462472534
121,1.9043456637691927,1.687849843594654
122,0.5743416614691066,0.6265565845179444
123,1.8171880735441532,0.3373782219471589
124,0.0028460269557597797,0.8432233653662817
125,2.966107609099931,0.04551664745258519
126,1.4240522901108228,1.013789301718939
127,1.1942503709842869,1.1547498468330302
128,1.9167460825287563,0.43413348812264924
129,0.9282490957443854,0.004873637565420115
130,1.944032803581394,0.3300003463377112
131,1.2721354834019756,1.1698290627177084
132,0.6420959607687579,0.6805530813200724
133,1.7446639724721982,0.7636850209400274
134,1.0418764749404887,0.8885374203539971
135,1.1669009254708003,0.12782337519753872
136,1.758517632156968,1.2024371087104784
137,0.041398801686820766,0.7160739673185658
138,3.3846220469026425,0.03250525703126284
139,0.9875219610843973,0.021632222026621423
140,0.5397939063340954,1.0223418968214775
141,2.0122955623899856,0.9861353368683454
142,0.5586045491075041,0.04958532912454283
143,0.6699528982839872,0.530942712006858
144,1.601841430690416,0.27339487014429764
145,1.4527561369475497,0.4734745252396233
146,1.6350024724144225,0.013964078115452897
147,2.3863951506098044,0.9942139080597763
148,1.0388961916914048,0.41548220479100306
149,0.11711883940272513,0.07016025493778957
150,1.7829798101798258,1.619556427610622
151,1.5173249833037645,0.15174936495777583
152,0.9706152145659993,0.6577368497257641
153,0.9780538746068639,1.3234512164140055
154,0.6935790694276818,1.120863847482972
155,1.4439559279453178,0.06168079615843836
156,0.0576447828418885,0.8171085032016024
157,1.2924153291728044,0.38238033242663494
158,1.472914526510383,0.5640171731739065
159,1.9979314232096284,1.909951205359395
160,2.3702337676525427,0.2212804223323925
161,0.47366209023988426,0.005956168517898718
162,0.646539092603793,0.19972557126897042
163,0.3750601373060316,0.6091657343895848
164,3.5403205162008278,1.1658310950177984
165,1.4523744194885848,0.192571183348334
166,1.9761419000383451,0.7711379015950132
167,1.0759771329258245,0.19230452523489514
168,1.6766267736786902,0.7343918903529721
169,1.388577325295174,1.04074796286465
170,0.6280246050559182,0.2059280594698057
171,0.4833060897688652,0.15100818708531719
172,2.3342776601019337,2.088829788165953
173,1.3826335797750016,0.2887994891148827
174,0.24900358495277114,0.05091496230912089
175,0.8305687769193736,0.11294898276525113
176,1.4631143995695026,0.788279791779299
177,0.45836465418258454,0.46447509868332887
178,2.6954971167434194,0.39361869593493554
179,2.6151911937301002,2.206589673540429
180,0.6080403813001498,0.6665015509917606
181,0.16170781743696164,0.014381942836703002
182,2.0361299249443174,1.8641679575871042
183,2.4704496024903735,0.5685675000866321
184,0.46016428133182746,0.9276987156898546
185,1.5657715884468595,1.441861166358197
186,0.7398940335604021,0.7827993892394053
187,0.34883292869133764,0.6454492835610594
188,0.05246967804116775,0.047643936001093186
189,1.7070974466959485,0.6537413800779944
190,2.4314213802875155,1.4600660522394113
191,1.4143748739586022,0.6981687134480009
192,0.13853852217935647,0.6728649962416746
193,1.8238857678638298,2.382751617913201
194,1.6829542513390565,0.6883337007490823
195,0.4853530971241836,0.27039549393700335
196,0.7174674868826235,0.40761339646531125
197,3.113446997154488,0.6344355763482517
198,0.9351641712535519,0.7079302236467185
199,0.7482251137312296,0.46371945452125085
200,2.0951305625364127,1.0498304743108364
201,1.5900309132879427,0.21379772116099927
202,1.0691276000207786,1.1270437655302794
203,0.557631503963623,0.10278994328836871
204,1.077354542648535,0.13828480440272725
205,2.312373454872838,0.17035001387412343
206,1.5688276898656537,2.0723880470841314
207,2.245152070296752,0.2876592973487475
208,0.014317476879574059,0.8268563754384017
209,1.5816892925193011,0.49903145395807974
210,1.5834383728680281,0.8808461592390635
211,0.7977311802254724,0.4325259032423673
212,0.9440746619938505,0.16945745212903068
213,1.4072041742022583,2.330016129659074
214,1.3785356376891038,0.3430580114558313
215,0.941889621193697,0.4251888123609773
216,2.4851004136903887,0.4329419006126362
217,0.587028175187094,0.4742669738774646
218,1.4021040367443904,1.5298864171884172
219,0.32358523584828897,0.5882969458210546
220,1.8014567989376777,0.05255400568835852
221,1.8761083695154201,1.585119046234776
222,2.1663431596670697,0.4447810005093021
223,1.8867304378361907,0.1844711407647892
224,0.880250801742322,1.3910892649086852
225,0.1993965711707652,0.6198172213552994
226,1.3817169436427539,0.3536036220955474
227,0.30747622186976586,0.5719870546886666
228,0.04629992481766199,0.7903704872817782
229,1.397995146312846,0.1041742200500727
230,1.3699700486361248,0.32255765264318426
231,2.6980592827527374,0.8389807005614361
232,0.6735373222855959,1.0617832434526977
233,1.758126700542705,2.3233614283664266
234,0.9465421705757576,0.16120978928467086
235,0.09830122212621561,0.11036144039103683
236,3.1580721655347137,0.6824493145540987
237,0.6813008120887352,0.4637091982847985
238,1.649636943515388,2.048416943644584
239,0.08422481556669971,1.1481490208125313
240,3.083237214703267,0.31272271310829214
241,0.44396226444451936,0.7024082745970578
242,2.3218109527892103,0.2670503409701489
243,1.9873993660876847,1.0175774544303067
244,0.3668119210792021,0.08414895463137347
245,2.0327655256215476,0.2845532230950787
246,1.2115046081777066,0.3647149304805563
247,0.5462800528473563,0.2306129582462704
248,1.604737292973814,0.4000096049240038
249,2.971199271247127,0.3108401990233312
250,1.0858002732823304,0.15456075919444848
251,1.6971622455274549,0.6265954441414341
252,0.81702018484033,0.45450541087478763
253,0.15754149682612556,1.600687818180767
254,0.9129617270104243,0.14241296519224905
255,0.6290196296332962,0.4599674703209724
256,3.1710060403830362,0.7159702275022566
257,0.5723913678169262,0.4269172486378924
258,0.7787506982308015,0.49657820377132306
259,2.3625879213947942,1.3314365001060275
260,1.888626955461189,0.4574051238162787
261,0.15780225737782047,0.0025913284306236326
262,0.11577118868787956,1.0884716998775728
263,2.905516390997033,0.41457842119723537
264,1.4177588769914122,0.312472915910476
265,1.627719132224188,1.6112857090282924
266,1.0624793388429767,0.6000917575338577
267,0.24872827828928853,0.7856179492819647
268,2.0779712786349522,1.2251113974169603
269,1.2678077453717218,0.7891242423145812
270,0.22082731707617456,0.0966493494522643
271,2.164214974273867,1.4613763715113912
272,1.000471978075067,0.2644156520352146
273,0.6314341998917288,0.4131991678462874
274,0.15526621710531677,0.06199111868388976
275,1.2088903645925213,0.2077777079118949
276,0.36068767703970345,0.9041999530705782
277,4.426248920700019,0.9368624845293946
278,1.902467513645573,0.4070534842027247
279,0.03045811395874729,0.18679922183046505
280,1.9144552199778262,2.987321004903048
281,0.6549854093035928,0.45045539119529865
282,0.04808566228040712,1.217604595743877
283,1.0097250687367427,0.22092314083003572
284,2.4680175979105172,1.0636775732644257
285,0.5230549131522017,0.7916942127125872
286,1.758966262956213,1.7928101719141003
287,2.2398638583491146,0.04923149057128933
288,1.7670588580052469,0.06230814324705699
289,0.9065722376686645,0.12480848150235142
290,2.1476799514866007,0.7024769791696758
291,2.8242959233812934,0.17645405722266255
292,0.11947794453591588,0.10802479246226236
293,3.1532270717136623,0.11224020068446149
294,0.9064144892804543,0.46460177754023513
295,0.027618251252122743,0.6236752497780189
296,2.264215580631535,1.219754661517375
297,1.4547001092651963,0.1328035914310596
298,0.028626802251877113,0.5053745724425868
299,3.0769026375582427,0.6113967916573614
300,0.07963375543772824,0.8247379896271082
301,1.4352875219340202,1.8505362283948192
302,0.35258117591972976,0.8333508213663827
303,0.8160772333148776,0.013664443087330929
304,3.6833977406359737,0.27534247023697184
305,1.1297800088871286,1.0059928440894044
306,0.5626136401267002,0.36074304951764036
307,1.7704507946433838,1.906075304176262
308,2.3060205491077914,0.8326471221090089
309,0.3039628619330301,0.13561742288722087
310,2.543002885557629,1.5013557009797611
311,0.21424050772688744,0.6084822648314793
312,0.15353021758732038,0.3775631961100257
313,0.09709242050518078,0.050858505454045376
314,2.5618836324583167,2.3137427127523034
315,2.27968589714493,0.8064018882483782
316,1.3700222413871366,0.0840561027642869
317,0.31512686668785034,0.2574481412555023
318,0.3555608006899363,0.5615287549362257
319,3.468156688302847,0.5020126185829059
320,1.1083283700148792,0.10492734977596964
321,0.5721529968930732,0.6768950196037172
322,3.0619012542479083,0.1787761564643975
323,1.1395922401677514,0.8482178049620779
324,0.9606307566380233,0.1414287239493044
325,1.1411473759769029,2.066001951305996
326,1.320332281271355,0.5324971419675334
327,1.8184592392749908,0.1903745871316595
328,1.3660036493805578,0.38960015750027743
329,1.5521218010486812,0.8306111424249452
330,1.4545710975127897,0.1599848717604907
331,0.23584127284290266,0.5941481611171902
332,2.5305353520137817,1.024919244752845
333,0.9601252078013832,0.03213882641093449
334,1.5638520552277573,0.6414041130876532
335,1.194967432081254,1.0427928896303655
336,0.24805914102190876,1.1874238662766656
337,1.7042071272560604,1.4250293412060169
338,0.7291185313499139,0.7970818884129328
339,0.3107058187608246,0.24800889246726673
340,0.9138050522170823,0.18184765634633038
341,1.807981092676407,0.6316787981106035
342,2.4336881344680754,1.9401120789458108
343,1.769414231546732,0.4541407091979236
344,1.0083917577719064,0.13081437857703196
345,1.2454423272643875,1.2893039454908206
346,1.761151230805268,0.863981155111455
347,2.784527827470543,0.20188899560924242
348,1.010663162891805,0.015820523488282265
349,0.245296755424023,0.19103648853038685
350,1.8551042096264003,1.070529651042594
351,0.21198121814053372,1.1157503053621916
352,1.3122858595328708,0.16482278794022157
353,1.729723648489246,0.38961806854418507
354,0.9881012316502631,0.7377738870718447
355,1.1880523384171433,1.3013709923873644
356,0.41778173402506086,1.4054373365740604
357,2.7417515547334275,0.1311981744615142
358,0.2909166114029124,2.0017734202459336
359,1.1299628468074052,0.18475646274941535
360,1.266204635243565,0.4056787826835
361,1.4470557527036898,0.6266011026175914
362,0.7930755698229093,0.32746771880230097
363,0.7908547525776584,0.10866972405395042
364,2.9963117618446042,1.9233608900934112
365,2.4633198322731995,0.21338225803216943
366,1.8469038878384545,0.7700673540651007
367,0.026929379247127443,1.063740686274029
368,0.3560411449451303,0.5168133651454032
369,2.079050038581504,0.6637520535978815
370,0.6402972309807023,0.4892503981675445
371,2.326971571255598,0.6217630928073725
372,0.2372722863428326,0.4172823735237441
373,3.4158563315991604,0.23727104972784396
374,1.2412342433890318,0.3988407341517938
375,2.5895366916594513,0.22343945844792926
376,0.7075201888901508,0.5551225148512287
377,0.25398791806388255,0.2335671853610066
378,2.7686708614345155,0.8963003152355424
379,0.38264169900657424,0.6358278386898188
380,0.04288811021941642,0.8105311279404136
381,2.121287567662619,1.7786785225374515
382,0.8005375005985256,0.7135229079851753
383,0.9962609463211692,0.9932093343861844
384,1.5256171451997733,1.2728957607871971
385,2.066526019999934,0.038521778604505647
386,1.0540750846104896,0.26812968978493673
387,0.7212158937613978,1.5494879379607123
388,0.48461775281269986,0.47316449278203826
389,2.5277430054906027,0.1748382623429078
390,0.6765540269597525,0.3548080227867317
391,2.0863732361665366,1.2219012006587309
392,2.378213176342299,0.22812691669316965
393,1.2948084551045673,0.3363598039800526
394,1.1340877214098632,1.5907524102756694
395,1.3319591088201093,0.5390132103214127
396,2.3172329048176574,0.08146421739384643
397,0.1834909750040595,0.5844910998372937
398,2.615489641101163,0.5601092267452117
399,0.9106319656978933,1.2644836658459329
400,1.42037723113269,0.2864594119857948
401,0.03671061815894511,0.6770524119627848
402,2.924070537159337,0.5646654547406998
403,0.7330311188838033,0.0069187165857441234
404,2.048325749694249,0.5136069226973287
405,0.8710634486476122,0.937593763522464
406,0.9054775206779749,1.3643296250517305
407,0.7418485287311426,0.6069819470026949
408,1.1680712579736767,0.8427012360011262
409,0.8905440197479122,0.2805073684057947
410,0.641447208154208,0.6682212937703482
411,2.8269076345852815,0.2534066575438335
412,1.0145077720950817,1.4244580456975404
413,1.4956544676100338,0.8684363367146092
414,0.5862644077426901,0.1394242172984801
415,3.006381490168161,0.7038224992768397
416,0.2558488376069354,0.9441677435822511
417,0.8162242652428348,0.15435813035173332
418,0.1698419930763066,0.15923158132661608
419,0.4416904081743022,0.0009959832427018547
420,2.8526885426403004,0.5183833631746112
421,0.499258538977233,0.41695417359773673
422,4.998310936874851,0.6356891580697946
423,0.41279267382300994,1.9235802514279683
424,1.2172542529438595,0.002189594603370114
425,0.7517797977692958,0.3457196650232121
426,3.0908780493861405,0.36817089143475956
427,0.8500318807381162,1.3739758681012462
428,1.5404291652912125,0.07882274453319596
429,0.06178444038557018,0.22276897750390748
430,1.901395846215387,0.19051534804162662
431,1.542380692653624,2.4619027853754765
432,1.8593373082643085,0.5357213266417463
433,0.7814371050683123,0.29074120476409376
434,1.6250934446094287,0.6000187908652463
435,1.913489203199904,1.6402252507120025
436,0.32810931190564374,0.4634008786435524
437,0.16724718900556138,0.10533952671819068
438,1.8481333357161014,0.052320531711401524
439,1.546977257176201,0.4708661492265852
440,0.9363666771461886,0.5207341601738699
441,1.9592163927265283,0.6653854961231243
442,1.8503687362918055,0.2986600859294634
443,0.9402225064361956,1.0538459597773508
444,0.14493707306639989,1.0651218517852508
445,1.2915106529620473,0.08144851423209726
446,2.9451667368095586,0.3287178827098314
447,2.355921055305095,0.585789325812283
448,0.3467165218676398,1.185863980807465
449,1.0674463800718528,0.16503276788466575
450,2.264928323480412,0.03763423265004107
451,0.3191029215552723,0.19646622475682354
452,2.6961200155514176,0.7789782502570316
453,0.0009223026874961924,1.1669689765784181
454,0.1773981958065129,0.15310418170057394
455,1.4999581840810843,0.4831478273358153
456,2.4041448337865354,0.13001254834904444
457,2.86705000432007,0.41616658664045436
458,1.1269423948457027,2.288585242766899
459,1.3660179347385601,0.5582078936991164
460,2.4215278728276295,0.22100652740011176
461,0.4663199480794303,0.9669198232551517
462,1.5685354798339592,0.6308008367176423
463,1.5143526673629262,0.0816077467252671
464,3.4112318457081936,0.2621807989104615
465,0.6571707028383542,0.8364686139500496
466,0.8562811611120662,0.23360550280305958
467,2.480816871307657,0.23411829411947802
468,1.6920880943318506,0.6115244263071256
469,0.08148349378017877,0.2008144567476863
470,2.411092278574841,1.002997250258318
471,0.8015826940180787,0.6767767380438116
472,1.4059534301820817,0.19962976254912462
473,1.3174673902683833,0.89522375543152
474,0.13922112269008144,1.0487211496740778
475,2.116856756623036,1.398567200519805
476,0.9654570931819427,0.19192392347094722
477,0.06488626700000516,0.12220026416679891
478,2.1051312216681843,0.9181856013925127
479,3.1195946006455593,0.0687243068362984
480,1.2010900764190309,0.5317871028336968
481,1.6670712448024256,1.0439482975825982
482,1.0793739076158906,0.4425062074045625
483,1.7836846120565275,1.0746933680296709
484,0.6510008379004952,1.1767333935351354
485,0.4118382317181455,0.14056895793479113
486,1.5999948354732656,1.493894843951114
487,1.2348608683595237,1.1622814174533969
488,2.028986033543275,0.5922694478217354
489,1.484661610306905,0.8004240777299705
490,1.2270928698158778,0.4774826610122912
491,0.323641295889492,0.8797943373926865
492,0.4454268744169681,0.8965221098621607
493,1.968304528557813,0.47825186783790513
494,1.1971574863922794,0.5373393635412927
495,0.13689714330924838,0.38100663253046324
496,1.0716138375423718,0.018342357090961568
497,2.6069855715087953,0.20414784674568556
498,1.4303513763522064,1.0764162389527532
499,3.7707463261657708,0.1314365173326582
500,0.8208209287034539,0.0659479465694476
501,0.48007974444521995,1.0641772029791066
502,1.7615215311110883,0.5642753312244081
503,1.8279160997958714,1.415261215171404
504,1.615146758471808,0.7789533675706837
505,1.7798480112222628,0.6078110988572564
506,1.0214162914430875,0.27129325208642047
507,1.5114579756564206,1.1958324808140712
508,1.3671578486038345,0.32161333489359817
509,1.6022190528781324,0.9756028442284338
510,0.7929025571054124,0.5269130900321465
511,0.21065822675557724,0.1611715277382677
512,1.5839544762782463,2.457807041486351
513,1.190044942413869,0.4493841314729242
514,1.6020554574584438,0.14037624518949032
515,2.194843810323405,0.8959757579013594
516,1.2259782983608185,0.23267293770559233
517,0.26437352812665615,0.12967030894445156
518,1.6072232492333578,2.067401332869632
519,1.5283673335363193,0.48714320682511564
520,1.4261338873664928,0.38963814709341515
521,0.778273303124197,0.9550385375435081
522,1.7177893599364757,0.7176162245744765
523,2.1273775657185174,0.030042822825450222
524,1.3031406079127366,0.9010875874667004
525,1.1854465291458833,0.5072438986099969
526,0.9032505647767004,0.7400407614525599
527,1.3267337145493785,0.2877819156609526
528,2.3687051255101053,0.3191489063710185
529,1.165763239044665,0.170653268713902
530,0.5063469995170448,0.34220499781005753
531,3.41512076579848,0.1833767226082443
532,0.8426740969601704,1.3738599095474366
533,1.0741652742653958,0.18691719904543172
534,1.0561655155980234,0.33979075817877974
535,0.04909122018014726,0.47692489427312007
536,3.6816424902481173,0.2949157510496504
537,0.7818143170498136,0.9423265785582583
538,0.34571406957386336,0.04542824441342837
539,2.5688299784543793,2.1562737091115918
540,1.0646368168234894,0.5298373039046469
541,0.1667227550418833,0.15189687381946657
542,2.44262119408131,0.7987679664918697
543,2.808177836374013,0.49666005468715807
544,1.082678325405727,0.12697548313029405
545,1.7102857481787235,0.2055599542535368
546,0.8082437571329563,1.606935930674925
547,1.431383393133619,0.45635345044943176
548,1.5455328748408528,0.9234167814599543
549,2.6681644390103747,0.7446191798242903
550,1.2026709186270879,0.0045057961038625265
551,0.030262318617386697,0.9930908479331406
552,2.295646768108773,0.1656817871248758
553,1.934710640478745,0.7081099325918985
554,0.6874849505983144,0.13938884693632114
555,0.7904385848289344,0.3260032780273055
556,4.181764790307484,0.10438833284479233
557,0.3526715446771962,0.31371054347535954
558,0.6717547252337344,0.43427301449153327
559,0.6082846174853038,0.7297297297297325
560,1.4705495769325543,0.6785886354604044
561,1.764347770098199,1.1751261653504361
562,1.4469972313560535,0.6914704896303533
563,1.076847076272029,1.2520309679596657
564,1.8077815140409348,0.008082831209557755
565,1.3827610345982755,0.9878541797491398
566,0.637886166046082,0.7649008032550403
567,2.305716041357748,0.7017087755223869
568,0.7835840857171452,0.2765728291637568
569,1.3512878422285548,0.991863897111378
570,1.8666246476530628,0.32520169922344466
571,2.2979689218462265,0.2640831339817625
572,0.6530391365729364,0.591143856231308
573,1.4839078319303132,0.5180307725609464
574,1.91993789739775,0.06866076188050017
575,0.6334249165561499,0.34416174113133163
576,1.7568913716845567,0.02107080326022194
577,0.1527069915155141,0.7178447511780053
578,1.2375441802465543,1.816415322526865
579,2.5857039264006363,0.2768798212255946
580,2.457745513405552,0.6962744050281281
581,1.6659014036287063,0.1922598263302774
582,2.4576165760122173,0.36231253277823
583,1.8588504246118938,0.3106478230408046
584,0.20484785110852388,0.24844785746552003
585,2.9137496568976444,0.5601220649765183
586,1.5999537155601513,0.32876990103558457
587,1.5779273237703095,0.5604888208456766
588,0.2733047215752114,0.3888124501702936
589,1.4017782214562733,0.8950581673758629
590,1.7468855256728715,0.05590765018509119
591,0.15321274800859985,0.2255876111567708
592,1.5059219300639288,0.8344641444985053
593,0.7836524004469162,0.037013455504512974
594,1.7294177409886757,2.6311004046419915
595,1.0829157227523398,0.29509934243235464
596,2.0212196101191764,0.09778536376325946
597,1.0594754436657374,1.443504517267132
598,1.4090457768095128,0.25001450528553815
599,1.6943666150091343,1.0301302855388847
600,0.3777564721648252,0.7714046544185914
601,0.6288485797921705,0.1474097303327053
602,2.443866884526695,1.247156496121943
603,0.8917961896688309,0.902068688208971
604,1.218713207335392,0.8268141674358767
605,1.779198357449912,0.5708843849493549
606,0.19938481904353786,0.9771997529208798
607,1.4624798839680053,1.171460549019239
608,2.2081146396086364,0.5735387853255925
609,0.11852375639076673,0.02760269889945222
610,2.0431539132928838,0.2213525652568869
611,1.617991602740609,0.6619067219957173
612,0.968145588574057,0.46591502945338853
613,1.7017224470990853,0.6783743048013987
614,1.9252390825023835,1.3292579063415284
615,0.5756882877546309,0.35565735347352795
616,1.8846318898034085,0.4776034178204412
617,1.0654464257268366,0.41556465016695376
618,0.03214231499728196,0.8209853096641847
619,0.8853642030348178,0.09165243018147462
620,1.467671228364767,0.517465645373782
621,1.5267006827458696,0.50672658465512
622,0.5049241416394917,1.036688980117129
623,1.3013709130391984,0.10313094709042918
624,0.24382290358864686,0.1269749639792061
625,3.133909344496169,0.23546687372645575
626,1.4372876155023695,0.12842113743232836
627,1.0225145016211765,0.0761450184624952
628,0.2695388027833294,1.258023488270638
629,2.5943164650296495,0.04508350867336487
630,0.11134856403856601,1.1688963981811098
631,2.001248923875306,1.8871755761296682
632,2.2075266364524833,0.8001781931881068
633,0.9050531744865333,1.1074171025266164
634,1.0934175250642382,0.15324037312660724
635,1.8959888161924936,0.2348142633285241
636,0.8083152265472373,1.0412781481885516
637,1.0966356549424117,0.8499267780911846
638,0.15109862214552486,0.41929086823513967
639,1.7473291731773881,0.05568795657085679
640,0.5701899012496302,1.483557543902884
641,1.7893770484849123,1.6731119077262353
642,0.8476317384487525,0.8309681642875394
643,1.3528840920180185,0.004160774361514708
644,1.7509514334683667,1.1239158174690864
645,1.4183484295981252,0.1826075283163613
646,1.1893911445061893,0.9291085996513722
647,5.517925310042816,0.03548258160878617
648,0.029261155599439665,0.22567484666033188
649,0.42795262114682897,0.3822166128205104
650,2.4535787617765465,0.33793096020837404
651,1.0483357014853456,0.622478514786387
652,1.074314418653181,0.12539281313940467
653,1.4395670028553331,0.488950151858561
654,1.7639498812624084,0.3075329640236976
655,1.0965993321622605,0.038132477464630915
656,1.11427224536168,0.8489323191210268
657,1.03939166100473,0.6930740162482419
658,0.13989691480547767,0.8698242421495584
659,1.5082562829454496,0.43341677532432976
660,3.854199444517166,0.36400428889544906
661,2.124978091365079,0.6869420198450238
662,0.12923975213128505,0.09250895222802674
663,1.8010749179695484,0.3428890140591721
664,1.5166433664596595,0.7171040737541646
665,0.7275622555178809,0.6613720552478007
666,1.1083768170859274,2.0913086843364312
667,1.851086050434452,0.30537622289425626
668,0.1546663384230685,0.2304682141165481
669,3.1802898043895897,0.1404768500732754
670,0.016900933984468437,2.1207355856843413
671,1.7796482454078633,0.6943114976859508
672,2.04506956431579,0.6908384053037739
673,0.37653059890350143,0.22234602184912555
674,1.380435760226977,0.8108199063070181
675,1.1600375485666001,0.608474521704805
676,0.1517212866145126,0.03633501590222285
677,3.23253542629315,0.00039615771075884697
678,0.6677819404272322,0.8886552834865917
679,0.0315929843824372,0.3365134393707539
680,1.1438828538943926,0.5165991436351263
681,4.112681621704972,1.1127927763064454
682,1.392657852438713,0.005283685949447166
683,1.3306862391662313,0.7598691518906497
684,1.5542956465410207,0.5138988037783726
685,0.610153305225242,0.919909394011815
686,1.295164533783185,1.6180813872153224
687,0.7934808290281417,0.14899335981816525
688,0.13686322185926902,0.20729557332080972
689,1.4786928099924976,0.2579511575035465
690,3.9480987332398367,0.9386221185438003
691,0.3239575116112043,0.9202232505081873
692,1.3267260574442912,1.5190953771302504
693,2.869455601707885,0.49177912177579863
694,0.3914452167746077,0.03202594519634293
695,0.12981212735582184,0.3536907509764699
696,2.0003106384268916,0.3056499547191595
697,2.3612744678018314,0.2095683622045361
698,2.0919052753826457,0.7630825376780105
699,2.231849924126822,0.5816895866996338
700,0.562096980250657,0.14445695996270533
701,0.061223098136299614,0.5426208156487936
702,2.816290452380637,0.013157605421356728
703,0.7798167961758472,0.11806664116061558
704,2.1607321116813303,0.6452855578569662
705,2.117600496048759,0.200600711530935
706,0.1205292945817237,0.37101632827170206
707,0.64669278838331,0.3944467165354006
708,3.1267958680193653,0.14360787521383503
